transaction_id,case_id,timestamp,sender_account,receiver_account,amount,transaction_type,location,description
TX2766,CASE058,2025-06-14T14:03:00,ACC0166,ACC0565,3053,legitimate transfer,Patna,Routine payment
TX2767,CASE059,2025-07-25T20:42:00,ACC0752,ACC0281,235000,transfer,Mumbai,Fund transfer
TX2768,CASE059,2025-07-10T20:42:00,ACC0510,ACC0458,11430,legitimate transfer,Chennai,Routine payment
TX2769,CASE059,2025-07-04T20:42:00,ACC0733,ACC0374,6652,legitimate transfer,Patna,Routine payment
TX2770,CASE059,2025-07-08T20:42:00,ACC0052,ACC0231,6931,legitimate transfer,Pune,Routine payment
TX2771,CASE059,2025-07-16T20:42:00,ACC0649,ACC0564,7227,legitimate transfer,Chennai,Routine payment
TX2772,CASE059,2025-07-02T20:42:00,ACC0700,ACC0273,13234,legitimate transfer,Ludhiana,Routine payment
TX2773,CASE059,2025-07-01T20:42:00,ACC0364,ACC0507,10646,legitimate transfer,Kolkata,Routine payment
TX2774,CASE059,2025-07-18T20:42:00,ACC0506,ACC0789,9909,legitimate transfer,Chennai,Routine payment
TX2775,CASE059,2025-07-12T20:42:00,ACC0646,ACC0669,1065,legitimate transfer,Gurugram,Routine payment
TX2776,CASE059,2025-07-09T20:42:00,ACC0471,ACC0050,17336,legitimate transfer,Ludhiana,Routine payment
TX2777,CASE059,2025-06-27T20:42:00,ACC0040,ACC0469,12124,legitimate transfer,Bengaluru,Routine payment
TX2778,CASE059,2025-07-15T20:42:00,ACC0319,ACC0112,9255,legitimate transfer,Kolkata,Routine payment
TX2779,CASE059,2025-07-17T20:42:00,ACC0723,ACC0259,12326,legitimate transfer,Chennai,Routine payment
TX2780,CASE059,2025-07-22T20:42:00,ACC0272,ACC0279,13004,legitimate transfer,Hyderabad,Routine payment
TX2781,CASE059,2025-07-11T20:42:00,ACC0094,ACC0184,13366,legitimate transfer,Bhubaneswar,Routine payment
TX2782,CASE059,2025-07-22T20:42:00,ACC0679,ACC0080,11903,legitimate transfer,Bhopal,Routine payment
TX2783,CASE059,2025-07-13T20:42:00,ACC0407,ACC0707,19297,legitimate transfer,Bhubaneswar,Routine payment
TX2784,CASE059,2025-07-06T20:42:00,ACC0543,ACC0629,5905,legitimate transfer,Hyderabad,Routine payment
TX2785,CASE059,2025-07-09T20:42:00,ACC0456,ACC0244,5183,legitimate transfer,Gurugram,Routine payment
TX2786,CASE059,2025-06-27T20:42:00,ACC0800,ACC0050,17953,legitimate transfer,Kanpur,Routine payment
TX2787,CASE059,2025-06-29T20:42:00,ACC0692,ACC0642,1647,legitimate transfer,Agra,Routine payment
TX2788,CASE059,2025-07-23T20:42:00,ACC0242,ACC0171,17422,legitimate transfer,Ranchi,Routine payment
TX2789,CASE059,2025-07-02T20:42:00,ACC0428,ACC0514,16856,legitimate transfer,Ranchi,Routine payment
TX2790,CASE059,2025-07-18T20:42:00,ACC0305,ACC0094,5312,legitimate transfer,Kolkata,Routine payment
TX2791,CASE059,2025-07-23T20:42:00,ACC0221,ACC0672,590,legitimate transfer,Surat,Routine payment
TX2792,CASE059,2025-07-02T20:42:00,ACC0432,ACC0090,6816,legitimate transfer,Haridwar,Routine payment
TX2793,CASE059,2025-06-27T20:42:00,ACC0674,ACC0113,15439,legitimate transfer,Amritsar,Routine payment
TX2794,CASE059,2025-07-15T20:42:00,ACC0155,ACC0777,18528,legitimate transfer,Mumbai,Routine payment
TX2795,CASE059,2025-07-12T20:42:00,ACC0250,ACC0025,13459,legitimate transfer,Dehradun,Routine payment
TX2796,CASE059,2025-07-09T20:42:00,ACC0410,ACC0137,12490,legitimate transfer,Bhubaneswar,Routine payment
TX2797,CASE059,2025-07-03T20:42:00,ACC0639,ACC0244,1993,legitimate transfer,Ghaziabad,Routine payment
TX2798,CASE059,2025-07-23T20:42:00,ACC0560,ACC0353,1140,legitimate transfer,Ranchi,Routine payment
TX2799,CASE059,2025-07-19T20:42:00,ACC0025,ACC0633,17842,legitimate transfer,Faridabad,Routine payment
TX2800,CASE059,2025-07-26T20:42:00,ACC0079,ACC0458,14763,legitimate transfer,Chandigarh,Routine payment
TX2801,CASE059,2025-07-20T20:42:00,ACC0601,ACC0557,8087,legitimate transfer,Indore,Routine payment
TX2802,CASE059,2025-07-07T20:42:00,ACC0498,ACC0506,2439,legitimate transfer,Gurugram,Routine payment
TX2803,CASE059,2025-07-19T20:42:00,ACC0037,ACC0416,2677,legitimate transfer,Hyderabad,Routine payment
TX2804,CASE059,2025-06-26T20:42:00,ACC0634,ACC0592,2433,legitimate transfer,Chennai,Routine payment
TX2805,CASE059,2025-07-04T20:42:00,ACC0006,ACC0166,14429,legitimate transfer,Pune,Routine payment
TX2806,CASE059,2025-07-06T20:42:00,ACC0519,ACC0035,5423,legitimate transfer,Gurugram,Routine payment
TX2807,CASE059,2025-07-10T20:42:00,ACC0335,ACC0478,1376,legitimate transfer,Faridabad,Routine payment
TX2808,CASE059,2025-06-26T20:42:00,ACC0436,ACC0441,7530,legitimate transfer,Gurugram,Routine payment
TX2809,CASE059,2025-06-27T20:42:00,ACC0041,ACC0186,5039,legitimate transfer,Gurugram,Routine payment
TX2810,CASE059,2025-07-19T20:42:00,ACC0787,ACC0203,4713,legitimate transfer,Faridabad,Routine payment
TX2811,CASE059,2025-07-24T20:42:00,ACC0511,ACC0313,4950,legitimate transfer,Kolkata,Routine payment
TX2812,CASE059,2025-07-18T20:42:00,ACC0557,ACC0292,3962,legitimate transfer,Lucknow,Routine payment
TX2813,CASE060,2025-07-24T00:03:00,ACC0612,ACC0791,235000,transfer,Mumbai,Fund transfer
TX2814,CASE060,2025-07-24T00:03:00,ACC0791,ACC0635,82000,transfer,Mumbai,Fund transfer
TX2815,CASE060,2025-07-24T00:03:00,ACC0635,ACC0449,49500,transfer,Mumbai,Fund transfer
TX2816,CASE060,2025-07-08T00:03:00,ACC0517,ACC0457,5750,legitimate transfer,Ranchi,Routine payment
TX2817,CASE060,2025-06-26T00:03:00,ACC0365,ACC0349,12488,legitimate transfer,Lucknow,Routine payment
TX2818,CASE060,2025-07-08T00:03:00,ACC0724,ACC0694,4405,legitimate transfer,Kanpur,Routine payment
TX2819,CASE060,2025-07-01T00:03:00,ACC0148,ACC0142,10869,legitimate transfer,Chandigarh,Routine payment
TX2820,CASE060,2025-07-16T00:03:00,ACC0152,ACC0519,15737,legitimate transfer,Ghaziabad,Routine payment
TX2821,CASE060,2025-07-09T00:03:00,ACC0509,ACC0694,1424,legitimate transfer,Gurugram,Routine payment
TX2822,CASE060,2025-07-03T00:03:00,ACC0085,ACC0077,13217,legitimate transfer,Ahmedabad,Routine payment
TX2823,CASE060,2025-07-13T00:03:00,ACC0503,ACC0725,14308,legitimate transfer,Bengaluru,Routine payment
TX2824,CASE060,2025-06-26T00:03:00,ACC0064,ACC0768,11637,legitimate transfer,Kanpur,Routine payment
TX2825,CASE060,2025-07-20T00:03:00,ACC0049,ACC0312,1512,legitimate transfer,Bengaluru,Routine payment
TX2826,CASE060,2025-07-20T00:03:00,ACC0489,ACC0319,1583,legitimate transfer,Indore,Routine payment
TX2827,CASE060,2025-06-28T00:03:00,ACC0560,ACC0464,6621,legitimate transfer,Chennai,Routine payment
TX2828,CASE060,2025-07-08T00:03:00,ACC0546,ACC0542,5356,legitimate transfer,Kanpur,Routine payment
TX2829,CASE060,2025-07-25T00:03:00,ACC0623,ACC0001,10359,legitimate transfer,Ludhiana,Routine payment
TX2830,CASE060,2025-07-12T00:03:00,ACC0164,ACC0494,11814,legitimate transfer,Kolkata,Routine payment
TX2831,CASE060,2025-07-25T00:03:00,ACC0021,ACC0631,19911,legitimate transfer,Agra,Routine payment
TX2832,CASE060,2025-07-01T00:03:00,ACC0613,ACC0779,3452,legitimate transfer,Dehradun,Routine payment
TX2833,CASE060,2025-07-01T00:03:00,ACC0326,ACC0694,5203,legitimate transfer,Bhopal,Routine payment
TX2834,CASE060,2025-07-04T00:03:00,ACC0612,ACC0202,15017,legitimate transfer,Faridabad,Routine payment
TX2835,CASE060,2025-07-25T00:03:00,ACC0306,ACC0202,8446,legitimate transfer,Agra,Routine payment
TX2836,CASE060,2025-07-18T00:03:00,ACC0481,ACC0707,10894,legitimate transfer,Faridabad,Routine payment
TX2837,CASE060,2025-07-08T00:03:00,ACC0276,ACC0626,8524,legitimate transfer,Chandigarh,Routine payment
TX2838,CASE060,2025-07-15T00:03:00,ACC0481,ACC0542,7625,legitimate transfer,Surat,Routine payment
TX2839,CASE060,2025-07-08T00:03:00,ACC0239,ACC0146,16502,legitimate transfer,Amritsar,Routine payment
TX2840,CASE060,2025-07-22T00:03:00,ACC0151,ACC0657,3913,legitimate transfer,Ludhiana,Routine payment
TX2841,CASE060,2025-07-19T00:03:00,ACC0326,ACC0726,860,legitimate transfer,Jaipur,Routine payment
TX2842,CASE060,2025-06-28T00:03:00,ACC0181,ACC0463,8527,legitimate transfer,Haridwar,Routine payment
TX2843,CASE060,2025-07-13T00:03:00,ACC0072,ACC0497,1471,legitimate transfer,Bhopal,Routine payment
TX2844,CASE060,2025-07-08T00:03:00,ACC0284,ACC0405,11191,legitimate transfer,Gurugram,Routine payment
TX2845,CASE060,2025-07-17T00:03:00,ACC0725,ACC0590,8426,legitimate transfer,Surat,Routine payment
TX2846,CASE060,2025-07-12T00:03:00,ACC0280,ACC0543,3907,legitimate transfer,Bhubaneswar,Routine payment
TX2847,CASE060,2025-07-08T00:03:00,ACC0528,ACC0218,6199,legitimate transfer,Delhi,Routine payment
TX2848,CASE060,2025-06-26T00:03:00,ACC0246,ACC0588,2749,legitimate transfer,Jaipur,Routine payment
TX2849,CASE060,2025-07-12T00:03:00,ACC0337,ACC0114,17592,legitimate transfer,Gurugram,Routine payment
TX2850,CASE060,2025-07-16T00:03:00,ACC0340,ACC0168,6773,legitimate transfer,Lucknow,Routine payment
TX2851,CASE060,2025-07-23T00:03:00,ACC0332,ACC0079,11558,legitimate transfer,Hyderabad,Routine payment
TX2852,CASE060,2025-07-04T00:03:00,ACC0188,ACC0279,1545,legitimate transfer,Dehradun,Routine payment
TX2853,CASE060,2025-07-25T00:03:00,ACC0549,ACC0497,18408,legitimate transfer,Chennai,Routine payment
TX2854,CASE060,2025-07-15T00:03:00,ACC0254,ACC0374,15600,legitimate transfer,Bhubaneswar,Routine payment
TX2855,CASE060,2025-07-23T00:03:00,ACC0198,ACC0013,16083,legitimate transfer,Jaipur,Routine payment
TX2856,CASE060,2025-07-17T00:03:00,ACC0334,ACC0160,15087,legitimate transfer,Jaipur,Routine payment
TX2857,CASE060,2025-06-29T00:03:00,ACC0661,ACC0382,6422,legitimate transfer,Patna,Routine payment
TX2858,CASE060,2025-06-30T00:03:00,ACC0264,ACC0642,5526,legitimate transfer,Ludhiana,Routine payment
TX2859,CASE060,2025-06-26T00:03:00,ACC0128,ACC0570,3992,legitimate transfer,Bengaluru,Routine payment
TX2860,CASE060,2025-07-15T00:03:00,ACC0225,ACC0796,14706,legitimate transfer,Agra,Routine payment
TX2861,CASE061,2026-06-01T23:31:00,ACC0162,ACC0683,49500,transfer,Pune,Fund transfer
TX2862,CASE061,2026-06-01T23:31:00,ACC0683,ACC0203,235000,transfer,Pune,Fund transfer
TX2863,CASE061,2026-06-02T23:31:00,ACC0203,ACC0227,49500,transfer,Pune,Fund transfer
TX2864,CASE061,2026-05-28T23:31:00,ACC0227,ACC0210,49500,transfer,Pune,Fund transfer
TX2865,CASE061,2026-05-12T23:31:00,ACC0172,ACC0106,2971,legitimate transfer,Noida,Routine payment
TX2866,CASE061,2026-05-10T23:31:00,ACC0057,ACC0765,12818,legitimate transfer,Kanpur,Routine payment
TX2867,CASE061,2026-05-08T23:31:00,ACC0665,ACC0730,8093,legitimate transfer,Chandigarh,Routine payment
TX2868,CASE061,2026-05-28T23:31:00,ACC0629,ACC0686,1996,legitimate transfer,Chennai,Routine payment
TX2869,CASE061,2026-05-25T23:31:00,ACC0799,ACC0450,17440,legitimate transfer,Pune,Routine payment
TX2870,CASE061,2026-05-16T23:31:00,ACC0192,ACC0366,10886,legitimate transfer,Pune,Routine payment
TX2871,CASE061,2026-05-22T23:31:00,ACC0637,ACC0330,9379,legitimate transfer,Bhubaneswar,Routine payment
TX2872,CASE061,2026-05-17T23:31:00,ACC0075,ACC0604,6300,legitimate transfer,Amritsar,Routine payment
TX2873,CASE061,2026-05-30T23:31:00,ACC0446,ACC0543,16729,legitimate transfer,Agra,Routine payment
TX2874,CASE061,2026-05-27T23:31:00,ACC0674,ACC0642,15077,legitimate transfer,Ranchi,Routine payment
TX2875,CASE061,2026-05-25T23:31:00,ACC0114,ACC0590,6445,legitimate transfer,Ranchi,Routine payment
TX2876,CASE061,2026-06-01T23:31:00,ACC0784,ACC0361,16861,legitimate transfer,Agra,Routine payment
TX2877,CASE061,2026-05-18T23:31:00,ACC0015,ACC0357,8137,legitimate transfer,Ranchi,Routine payment
TX2878,CASE061,2026-05-12T23:31:00,ACC0727,ACC0277,15391,legitimate transfer,Lucknow,Routine payment
TX2879,CASE061,2026-05-07T23:31:00,ACC0358,ACC0269,13786,legitimate transfer,Ranchi,Routine payment
TX2880,CASE061,2026-05-11T23:31:00,ACC0463,ACC0201,6486,legitimate transfer,Haridwar,Routine payment
TX2881,CASE061,2026-05-16T23:31:00,ACC0760,ACC0099,1074,legitimate transfer,Bhubaneswar,Routine payment
TX2882,CASE061,2026-05-11T23:31:00,ACC0433,ACC0372,9341,legitimate transfer,Bhubaneswar,Routine payment
TX2883,CASE061,2026-05-19T23:31:00,ACC0373,ACC0345,2910,legitimate transfer,Jaipur,Routine payment
TX2884,CASE061,2026-05-18T23:31:00,ACC0619,ACC0672,12672,legitimate transfer,Gurugram,Routine payment
TX2885,CASE061,2026-05-31T23:31:00,ACC0246,ACC0189,15574,legitimate transfer,Hyderabad,Routine payment
TX2886,CASE061,2026-05-25T23:31:00,ACC0248,ACC0660,7457,legitimate transfer,Faridabad,Routine payment
TX2887,CASE061,2026-05-06T23:31:00,ACC0108,ACC0339,4721,legitimate transfer,Jaipur,Routine payment
TX2888,CASE061,2026-05-23T23:31:00,ACC0625,ACC0295,2072,legitimate transfer,Ahmedabad,Routine payment
TX2889,CASE061,2026-05-21T23:31:00,ACC0531,ACC0790,8478,legitimate transfer,Patna,Routine payment
TX2890,CASE061,2026-05-07T23:31:00,ACC0561,ACC0275,11537,legitimate transfer,Hyderabad,Routine payment
TX2891,CASE061,2026-05-16T23:31:00,ACC0681,ACC0168,15223,legitimate transfer,Ghaziabad,Routine payment
TX2892,CASE061,2026-05-12T23:31:00,ACC0787,ACC0497,9067,legitimate transfer,Ranchi,Routine payment
TX2893,CASE061,2026-05-26T23:31:00,ACC0245,ACC0648,4597,legitimate transfer,Jaipur,Routine payment
TX2894,CASE061,2026-05-23T23:31:00,ACC0741,ACC0323,13333,legitimate transfer,Hyderabad,Routine payment
TX2895,CASE061,2026-05-25T23:31:00,ACC0412,ACC0091,14523,legitimate transfer,Pune,Routine payment
TX2896,CASE061,2026-05-25T23:31:00,ACC0498,ACC0421,12152,legitimate transfer,Amritsar,Routine payment
TX2897,CASE061,2026-05-04T23:31:00,ACC0349,ACC0327,2811,legitimate transfer,Lucknow,Routine payment
TX2898,CASE061,2026-05-20T23:31:00,ACC0098,ACC0038,5570,legitimate transfer,Kolkata,Routine payment
TX2899,CASE061,2026-05-06T23:31:00,ACC0078,ACC0063,16042,legitimate transfer,Jaipur,Routine payment
TX2900,CASE061,2026-05-11T23:31:00,ACC0169,ACC0094,2309,legitimate transfer,Patna,Routine payment
TX2901,CASE061,2026-05-04T23:31:00,ACC0775,ACC0147,5668,legitimate transfer,Chandigarh,Routine payment
TX2902,CASE061,2026-05-26T23:31:00,ACC0367,ACC0208,15964,legitimate transfer,Surat,Routine payment
TX2903,CASE061,2026-05-29T23:31:00,ACC0210,ACC0434,2330,legitimate transfer,Haridwar,Routine payment
TX2904,CASE061,2026-05-13T23:31:00,ACC0013,ACC0102,19687,legitimate transfer,Ranchi,Routine payment
TX2905,CASE061,2026-05-10T23:31:00,ACC0739,ACC0681,18652,legitimate transfer,Amritsar,Routine payment
TX2906,CASE061,2026-06-02T23:31:00,ACC0085,ACC0369,18288,legitimate transfer,Chennai,Routine payment
TX2907,CASE061,2026-05-24T23:31:00,ACC0678,ACC0088,13489,legitimate transfer,Ranchi,Routine payment
TX2908,CASE061,2026-05-14T23:31:00,ACC0775,ACC0282,16173,legitimate transfer,Lucknow,Routine payment
TX2909,CASE061,2026-05-17T23:31:00,ACC0244,ACC0575,665,legitimate transfer,Faridabad,Routine payment
TX2910,CASE062,2025-12-26T16:17:00,ACC0293,ACC0457,150000,transfer,Chennai,Fund transfer
TX2911,CASE062,2025-12-23T16:17:00,ACC0457,ACC0181,49500,transfer,Chennai,Fund transfer
TX2912,CASE062,2025-12-23T16:17:00,ACC0181,ACC0615,235000,transfer,Chennai,Fund transfer
TX2913,CASE062,2025-12-23T16:17:00,ACC0615,ACC0496,82000,transfer,Chennai,Fund transfer
TX2914,CASE062,2025-12-07T16:17:00,ACC0326,ACC0515,9057,legitimate transfer,Mumbai,Routine payment
TX2915,CASE062,2025-12-22T16:17:00,ACC0177,ACC0242,15864,legitimate transfer,Indore,Routine payment
TX2916,CASE062,2025-11-28T16:17:00,ACC0034,ACC0402,7493,legitimate transfer,Chennai,Routine payment
TX2917,CASE062,2025-12-27T16:17:00,ACC0460,ACC0768,12003,legitimate transfer,Ahmedabad,Routine payment
TX2918,CASE062,2025-12-19T16:17:00,ACC0412,ACC0230,5392,legitimate transfer,Bengaluru,Routine payment
TX2919,CASE062,2025-12-18T16:17:00,ACC0563,ACC0752,7701,legitimate transfer,Bhubaneswar,Routine payment
TX2920,CASE062,2025-12-24T16:17:00,ACC0436,ACC0457,15209,legitimate transfer,Ranchi,Routine payment
TX2921,CASE062,2025-12-28T16:17:00,ACC0677,ACC0439,9370,legitimate transfer,Bhopal,Routine payment
TX2922,CASE062,2025-12-05T16:17:00,ACC0543,ACC0260,11103,legitimate transfer,Ahmedabad,Routine payment
TX2923,CASE062,2025-12-04T16:17:00,ACC0631,ACC0583,7544,legitimate transfer,Hyderabad,Routine payment
TX2924,CASE062,2025-12-05T16:17:00,ACC0015,ACC0255,10609,legitimate transfer,Chandigarh,Routine payment
TX2925,CASE062,2025-12-14T16:17:00,ACC0310,ACC0167,12438,legitimate transfer,Amritsar,Routine payment
TX2926,CASE062,2025-12-21T16:17:00,ACC0191,ACC0062,3721,legitimate transfer,Mumbai,Routine payment
TX2927,CASE062,2025-12-12T16:17:00,ACC0026,ACC0280,15907,legitimate transfer,Ludhiana,Routine payment
TX2928,CASE062,2025-12-11T16:17:00,ACC0047,ACC0595,7508,legitimate transfer,Jaipur,Routine payment
TX2929,CASE062,2025-12-24T16:17:00,ACC0104,ACC0694,13136,legitimate transfer,Bengaluru,Routine payment
TX2930,CASE062,2025-12-11T16:17:00,ACC0168,ACC0089,13791,legitimate transfer,Mumbai,Routine payment
TX2931,CASE062,2025-12-08T16:17:00,ACC0405,ACC0105,7855,legitimate transfer,Ranchi,Routine payment
TX2932,CASE062,2025-12-11T16:17:00,ACC0448,ACC0447,17751,legitimate transfer,Chandigarh,Routine payment
TX2933,CASE062,2025-12-15T16:17:00,ACC0659,ACC0536,19871,legitimate transfer,Mumbai,Routine payment
TX2934,CASE062,2025-12-11T16:17:00,ACC0456,ACC0445,4608,legitimate transfer,Lucknow,Routine payment
TX2935,CASE062,2025-12-12T16:17:00,ACC0083,ACC0442,2902,legitimate transfer,Gurugram,Routine payment
TX2936,CASE062,2025-12-06T16:17:00,ACC0276,ACC0005,14262,legitimate transfer,Mumbai,Routine payment
TX2937,CASE062,2025-11-30T16:17:00,ACC0182,ACC0216,17797,legitimate transfer,Haridwar,Routine payment
TX2938,CASE062,2025-12-23T16:17:00,ACC0298,ACC0661,19383,legitimate transfer,Kolkata,Routine payment
TX2939,CASE062,2025-12-20T16:17:00,ACC0495,ACC0513,9913,legitimate transfer,Ahmedabad,Routine payment
TX2940,CASE062,2025-12-10T16:17:00,ACC0116,ACC0136,3388,legitimate transfer,Gurugram,Routine payment
TX2941,CASE062,2025-12-15T16:17:00,ACC0460,ACC0355,4509,legitimate transfer,Noida,Routine payment
TX2942,CASE062,2025-12-09T16:17:00,ACC0483,ACC0704,10529,legitimate transfer,Indore,Routine payment
TX2943,CASE062,2025-12-17T16:17:00,ACC0014,ACC0690,19059,legitimate transfer,Chandigarh,Routine payment
TX2944,CASE062,2025-12-13T16:17:00,ACC0752,ACC0174,1265,legitimate transfer,Hyderabad,Routine payment
TX2945,CASE062,2025-12-14T16:17:00,ACC0640,ACC0053,19911,legitimate transfer,Lucknow,Routine payment
TX2946,CASE062,2025-12-21T16:17:00,ACC0399,ACC0352,1278,legitimate transfer,Patna,Routine payment
TX2947,CASE062,2025-12-14T16:17:00,ACC0178,ACC0440,18276,legitimate transfer,Ghaziabad,Routine payment
TX2948,CASE062,2025-12-09T16:17:00,ACC0591,ACC0001,2206,legitimate transfer,Ghaziabad,Routine payment
TX2949,CASE062,2025-11-30T16:17:00,ACC0762,ACC0456,14468,legitimate transfer,Bengaluru,Routine payment
TX2950,CASE062,2025-12-12T16:17:00,ACC0197,ACC0774,2536,legitimate transfer,Patna,Routine payment
TX2951,CASE062,2025-12-14T16:17:00,ACC0264,ACC0344,13978,legitimate transfer,Lucknow,Routine payment
TX2952,CASE062,2025-12-03T16:17:00,ACC0495,ACC0627,2446,legitimate transfer,Bengaluru,Routine payment
TX2953,CASE062,2025-12-17T16:17:00,ACC0087,ACC0041,17164,legitimate transfer,Haridwar,Routine payment
TX2954,CASE062,2025-12-19T16:17:00,ACC0581,ACC0515,15795,legitimate transfer,Dehradun,Routine payment
TX2955,CASE062,2025-11-28T16:17:00,ACC0107,ACC0551,12117,legitimate transfer,Agra,Routine payment
TX2956,CASE062,2025-11-28T16:17:00,ACC0720,ACC0386,10462,legitimate transfer,Dehradun,Routine payment
TX2957,CASE062,2025-12-11T16:17:00,ACC0040,ACC0018,5474,legitimate transfer,Haridwar,Routine payment
TX2958,CASE062,2025-12-14T16:17:00,ACC0073,ACC0124,6209,legitimate transfer,Agra,Routine payment
TX2959,CASE063,2025-11-10T05:13:00,ACC0704,ACC0784,82000,transfer,Indore,Fund transfer
TX2960,CASE063,2025-11-14T05:13:00,ACC0784,ACC0507,150000,transfer,Indore,Fund transfer
TX2961,CASE063,2025-11-13T05:13:00,ACC0507,ACC0719,82000,transfer,Indore,Fund transfer
TX2962,CASE063,2025-11-05T05:13:00,ACC0382,ACC0082,17027,legitimate transfer,Delhi,Routine payment
TX2963,CASE063,2025-10-22T05:13:00,ACC0217,ACC0436,7724,legitimate transfer,Faridabad,Routine payment
TX2964,CASE063,2025-11-08T05:13:00,ACC0709,ACC0418,18062,legitimate transfer,Hyderabad,Routine payment
TX2965,CASE063,2025-11-13T05:13:00,ACC0084,ACC0691,5499,legitimate transfer,Kanpur,Routine payment
TX2966,CASE063,2025-11-14T05:13:00,ACC0455,ACC0473,11126,legitimate transfer,Ahmedabad,Routine payment
TX2967,CASE063,2025-11-06T05:13:00,ACC0793,ACC0537,8662,legitimate transfer,Dehradun,Routine payment
TX2968,CASE063,2025-11-11T05:13:00,ACC0463,ACC0200,18051,legitimate transfer,Bengaluru,Routine payment
TX2969,CASE063,2025-10-19T05:13:00,ACC0558,ACC0207,19553,legitimate transfer,Bengaluru,Routine payment
TX2970,CASE063,2025-11-14T05:13:00,ACC0642,ACC0013,13168,legitimate transfer,Bhubaneswar,Routine payment
TX2971,CASE063,2025-11-05T05:13:00,ACC0520,ACC0525,2940,legitimate transfer,Delhi,Routine payment
TX2972,CASE063,2025-11-08T05:13:00,ACC0542,ACC0257,19067,legitimate transfer,Indore,Routine payment
TX2973,CASE063,2025-11-08T05:13:00,ACC0033,ACC0117,8369,legitimate transfer,Ranchi,Routine payment
TX2974,CASE063,2025-10-29T05:13:00,ACC0169,ACC0689,11830,legitimate transfer,Amritsar,Routine payment
TX2975,CASE063,2025-10-21T05:13:00,ACC0217,ACC0592,9083,legitimate transfer,Ranchi,Routine payment
TX2976,CASE063,2025-10-21T05:13:00,ACC0043,ACC0527,14289,legitimate transfer,Surat,Routine payment
TX2977,CASE063,2025-10-29T05:13:00,ACC0059,ACC0213,11083,legitimate transfer,Bhubaneswar,Routine payment
TX2978,CASE063,2025-11-01T05:13:00,ACC0238,ACC0069,18566,legitimate transfer,Chennai,Routine payment
TX2979,CASE063,2025-11-05T05:13:00,ACC0648,ACC0348,8177,legitimate transfer,Pune,Routine payment
TX2980,CASE063,2025-10-16T05:13:00,ACC0137,ACC0667,7746,legitimate transfer,Patna,Routine payment
TX2981,CASE063,2025-11-04T05:13:00,ACC0407,ACC0683,12365,legitimate transfer,Faridabad,Routine payment
TX2982,CASE063,2025-10-28T05:13:00,ACC0578,ACC0696,6582,legitimate transfer,Chennai,Routine payment
TX2983,CASE063,2025-10-21T05:13:00,ACC0513,ACC0078,18601,legitimate transfer,Chennai,Routine payment
TX2984,CASE063,2025-11-10T05:13:00,ACC0204,ACC0568,12269,legitimate transfer,Kolkata,Routine payment
TX2985,CASE063,2025-11-10T05:13:00,ACC0225,ACC0363,5339,legitimate transfer,Pune,Routine payment
TX2986,CASE063,2025-10-28T05:13:00,ACC0437,ACC0627,15779,legitimate transfer,Gurugram,Routine payment
TX2987,CASE063,2025-10-20T05:13:00,ACC0058,ACC0004,6820,legitimate transfer,Noida,Routine payment
TX2988,CASE063,2025-11-10T05:13:00,ACC0642,ACC0612,14705,legitimate transfer,Pune,Routine payment
TX2989,CASE063,2025-10-21T05:13:00,ACC0103,ACC0738,15216,legitimate transfer,Kanpur,Routine payment
TX2990,CASE063,2025-10-27T05:13:00,ACC0539,ACC0775,9318,legitimate transfer,Dehradun,Routine payment
TX2991,CASE063,2025-10-17T05:13:00,ACC0122,ACC0440,14271,legitimate transfer,Agra,Routine payment
TX2992,CASE063,2025-10-23T05:13:00,ACC0155,ACC0401,4141,legitimate transfer,Ghaziabad,Routine payment
TX2993,CASE063,2025-11-13T05:13:00,ACC0217,ACC0126,5788,legitimate transfer,Amritsar,Routine payment
TX2994,CASE063,2025-10-30T05:13:00,ACC0404,ACC0208,13222,legitimate transfer,Faridabad,Routine payment
TX2995,CASE063,2025-11-04T05:13:00,ACC0295,ACC0707,16855,legitimate transfer,Amritsar,Routine payment
TX2996,CASE063,2025-10-18T05:13:00,ACC0336,ACC0173,4753,legitimate transfer,Noida,Routine payment
TX2997,CASE063,2025-11-07T05:13:00,ACC0508,ACC0733,16351,legitimate transfer,Haridwar,Routine payment
TX2998,CASE063,2025-11-05T05:13:00,ACC0393,ACC0698,13534,legitimate transfer,Faridabad,Routine payment
TX2999,CASE063,2025-11-05T05:13:00,ACC0635,ACC0209,2982,legitimate transfer,Mumbai,Routine payment
TX3000,CASE063,2025-10-23T05:13:00,ACC0385,ACC0667,15847,legitimate transfer,Dehradun,Routine payment
TX3001,CASE063,2025-11-05T05:13:00,ACC0315,ACC0008,10712,legitimate transfer,Jaipur,Routine payment
TX3002,CASE063,2025-11-13T05:13:00,ACC0416,ACC0717,17359,legitimate transfer,Jaipur,Routine payment
TX3003,CASE063,2025-10-24T05:13:00,ACC0777,ACC0555,12546,legitimate transfer,Ranchi,Routine payment
TX3004,CASE063,2025-10-15T05:13:00,ACC0027,ACC0646,1768,legitimate transfer,Delhi,Routine payment
TX3005,CASE063,2025-11-05T05:13:00,ACC0255,ACC0266,10649,legitimate transfer,Delhi,Routine payment
TX3006,CASE063,2025-10-22T05:13:00,ACC0424,ACC0777,3007,legitimate transfer,Delhi,Routine payment
TX3007,CASE064,2025-06-07T20:02:00,ACC0506,ACC0185,150000,transfer,Pune,Fund transfer
