transaction_id,case_id,timestamp,sender_account,receiver_account,amount,transaction_type,location,description
TX5267,CASE094,2025-06-01T20:00:00,ACC0195,ACC0315,200000,transfer,N/A,Circular flow transfer
TX5268,CASE094,2025-06-02T06:00:00,ACC0315,ACC0304,200000,transfer,N/A,Circular flow transfer
TX5269,CASE095,2025-01-05T00:00:00,ACC0503,ACC0667,2000,transfer,N/A,Pre-dormancy activity
TX5270,CASE095,2025-10-12T00:00:00,ACC0667,ACC0393,176556,transfer,N/A,Post-dormancy burst activity
TX5271,CASE095,2025-10-12T03:00:00,ACC0667,ACC0451,298763,transfer,N/A,Post-dormancy burst activity
TX5272,CASE095,2025-10-12T06:00:00,ACC0667,ACC0638,82122,transfer,N/A,Post-dormancy burst activity
TX5273,CASE095,2025-10-12T09:00:00,ACC0667,ACC0393,115046,transfer,N/A,Post-dormancy burst activity
TX5274,CASE095,2025-10-12T12:00:00,ACC0667,ACC0043,187050,transfer,N/A,Post-dormancy burst activity
TX5275,CASE095,2025-10-12T15:00:00,ACC0667,ACC0043,124266,transfer,N/A,Post-dormancy burst activity
TX5276,CASE096,2025-11-20T07:00:00,ACC0759,ACC0147,49423,transfer,N/A,Sub-threshold structured transfer
TX5277,CASE096,2025-11-20T00:00:00,ACC0759,ACC0147,46827,transfer,N/A,Sub-threshold structured transfer
TX5278,CASE096,2025-11-20T02:00:00,ACC0759,ACC0147,46183,transfer,N/A,Sub-threshold structured transfer
TX5279,CASE096,2025-11-20T03:00:00,ACC0759,ACC0147,46467,transfer,N/A,Sub-threshold structured transfer
TX5280,CASE096,2025-11-20T07:00:00,ACC0759,ACC0147,46566,transfer,N/A,Sub-threshold structured transfer
TX5281,CASE097,2025-10-15T15:00:00,ACC0384,ACC0410,48000,transfer,N/A,Fan-in consolidation transfer
TX5282,CASE097,2025-10-16T12:00:00,ACC0726,ACC0410,52000,transfer,N/A,Fan-in consolidation transfer
TX5283,CASE097,2025-10-16T21:00:00,ACC0447,ACC0410,48000,transfer,N/A,Fan-in consolidation transfer
TX5284,CASE097,2025-10-16T02:00:00,ACC0222,ACC0410,45000,transfer,N/A,Fan-in consolidation transfer
TX5285,CASE097,2025-10-17T14:00:00,ACC0770,ACC0410,45000,transfer,N/A,Fan-in consolidation transfer
TX5286,CASE098,2026-05-08T07:00:00,ACC0349,ACC0794,30000,transfer,N/A,Fan-out distribution transfer
TX5287,CASE098,2026-05-10T07:00:00,ACC0349,ACC0510,40000,transfer,N/A,Fan-out distribution transfer
TX5288,CASE098,2026-05-08T23:00:00,ACC0349,ACC0773,40000,transfer,N/A,Fan-out distribution transfer
TX5289,CASE098,2026-05-09T01:00:00,ACC0349,ACC0250,40000,transfer,N/A,Fan-out distribution transfer
TX5290,CASE098,2026-05-09T11:00:00,ACC0349,ACC0017,40000,transfer,N/A,Fan-out distribution transfer
TX5291,CASE099,2026-01-29T00:00:00,ACC0537,ACC0309,437550,transfer,N/A,Layering pass-through transfer
TX5292,CASE099,2026-01-29T06:00:00,ACC0309,ACC0328,378332,transfer,N/A,Layering pass-through transfer
TX5293,CASE099,2026-01-29T12:00:00,ACC0328,ACC0110,343350,transfer,N/A,Layering pass-through transfer
TX5294,CASE099,2026-01-29T18:00:00,ACC0110,ACC0092,292966,transfer,N/A,Layering pass-through transfer
TX5295,CASE099,2026-01-30T00:00:00,ACC0092,ACC0630,272164,transfer,N/A,Layering pass-through transfer
TX5296,CASE100,2025-11-05T00:00:00,ACC0677,ACC0687,200000,transfer,N/A,Circular flow transfer
TX5297,CASE100,2025-11-05T10:00:00,ACC0687,ACC0593,200000,transfer,N/A,Circular flow transfer
TX5298,CASE100,2025-11-05T20:00:00,ACC0593,ACC0082,200000,transfer,N/A,Circular flow transfer
TX5299,CASE100,2025-11-06T06:00:00,ACC0082,ACC0677,200000,transfer,N/A,Circular flow transfer
