evidence_id,case_id,source_table,record_id,sequence_index,content_sha256,previous_hash,block_hash
cdr:CDR10551,CASE052,cdr,CDR10551,84,146fc0b8ce25bb95af08a46e4aae64b25b849b30caf0dd761a19e811bd288106,cff1789b89f4a76519e56d86217a4d0cc5d36011e1e56676d12ca1bf4d25becd,d1f713780a600181e5ef80f2d64405ec345547be44e36512089c6089d3bc3609
cdr:CDR10552,CASE052,cdr,CDR10552,85,f0666098e77a5928286cf5bda5c290976d728729e82dc4c7dfe15e5a25be2a1c,d1f713780a600181e5ef80f2d64405ec345547be44e36512089c6089d3bc3609,af6ed8e14094f49742c767d0eb28209748f63e21122269b1b7e53b336d891669
cdr:CDR10553,CASE052,cdr,CDR10553,86,85f8594a0c792fd5776449eca53fcc92df178b16d8379d544c36f76d9559442e,af6ed8e14094f49742c767d0eb28209748f63e21122269b1b7e53b336d891669,18bad994a43a81c36332fe071dfa96c383f25bc3850bdf5a6e408a335d02fb80
cdr:CDR10554,CASE052,cdr,CDR10554,87,11df61990fcfc326957625b135649c8c5b02045c629a4724afa6d3e1f30bbdea,18bad994a43a81c36332fe071dfa96c383f25bc3850bdf5a6e408a335d02fb80,f3d5082539e7e866c4d79d81f167ac60799430a2b8dfb8586c14295d8ce10e21
cdr:CDR10555,CASE052,cdr,CDR10555,88,80859783c7b1cf0ceea665d4adba05cebf182e75b981726616f891427be764dc,f3d5082539e7e866c4d79d81f167ac60799430a2b8dfb8586c14295d8ce10e21,7465d43ab7593a2759cf441c86c2242e73d8d953e43a8cbdef57384907cf2a53
cdr:CDR10556,CASE052,cdr,CDR10556,89,277c28b4a4ac8bccdf2b49701d6297441e9dbc323ce01f7afd5ac293a645c6e7,7465d43ab7593a2759cf441c86c2242e73d8d953e43a8cbdef57384907cf2a53,e200dee9b2390aeab9928a2708cffa2d6f1761e1a64f8e22c3d7c915d2e09da8
cdr:CDR10557,CASE052,cdr,CDR10557,90,40557db7001b717f2357ac8babade50b49b1aec204fae8e1d66c48a01ac84ae6,e200dee9b2390aeab9928a2708cffa2d6f1761e1a64f8e22c3d7c915d2e09da8,70a2c764ef5c2f71234191b888c4079b809dfed29e55e89dc11cff5c3deb12d4
cdr:CDR10558,CASE052,cdr,CDR10558,91,507bfa8aff3e688818a9e3fac57de7bb1529a26ec84379e3a303e176db99a472,70a2c764ef5c2f71234191b888c4079b809dfed29e55e89dc11cff5c3deb12d4,e8ca6594f1380672e025939ee1ee3a0f56e88ef38e58776b58b617aad0e0621a
cdr:CDR10559,CASE052,cdr,CDR10559,92,04eb3e85715340ee22c4c2ef3d3c667b6968765ac78112bc0bf4c8c7de8092be,e8ca6594f1380672e025939ee1ee3a0f56e88ef38e58776b58b617aad0e0621a,5c91903285c597fac30f20968976ecdc0013c6458ddf3bf53e6175dc68818b57
cdr:CDR10560,CASE052,cdr,CDR10560,93,ba5b006e17698a814dd38831998b67ba616475c8bf2f16d1ae69bded84485492,5c91903285c597fac30f20968976ecdc0013c6458ddf3bf53e6175dc68818b57,f295407629db348e4ca6129e6d8d7911b64151581f34595a45eed0d680b794b7
cdr:CDR10561,CASE052,cdr,CDR10561,94,bbde562d3e9d79f22882208aeb4d48460daa5885c9a47da733869043682f34bd,f295407629db348e4ca6129e6d8d7911b64151581f34595a45eed0d680b794b7,7183372583159e344a4a977ae70852836d6f1d94b9af2e34987445e4fec97f1b
cdr:CDR10562,CASE052,cdr,CDR10562,95,a99c8af31335e84522678714c0208ff2b286d363f68132f0648bb8714ee24150,7183372583159e344a4a977ae70852836d6f1d94b9af2e34987445e4fec97f1b,d5de2514ffdec129ad6b95c6f2bd0ddf14aeba760ef4041529a59a66878ead90
cdr:CDR10563,CASE052,cdr,CDR10563,96,257dda70fcd57cac6e24366c87f64c8b0a62e5c44f08a71e04a9c89168dbd884,d5de2514ffdec129ad6b95c6f2bd0ddf14aeba760ef4041529a59a66878ead90,86b4bb9685524c91ca59431d27dbb5004a40ae6010bf2b17a83a0b49a69934ce
cdr:CDR10564,CASE052,cdr,CDR10564,97,21f63b00bc4c81a1dc072fa119bfe63b5250d80f653dc3403e0f072ea0280360,86b4bb9685524c91ca59431d27dbb5004a40ae6010bf2b17a83a0b49a69934ce,e21acdd0abf23ca46161e9a2487ec17cea76106d78036fce1ffde5ed8547ded8
cdr:CDR10565,CASE052,cdr,CDR10565,98,900392e05f23c15b0007e76dec23fc686cdd5176b33a49fc918303abe8c889d8,e21acdd0abf23ca46161e9a2487ec17cea76106d78036fce1ffde5ed8547ded8,0d8f60d73adb33d1cc0023dd7fe05809a2f2737cef804785185509fa45e5a773
cdr:CDR10566,CASE052,cdr,CDR10566,99,e79765c917b593cb50ed890d8ad21aaef61b529f885500b31d1ae21be7f5df41,0d8f60d73adb33d1cc0023dd7fe05809a2f2737cef804785185509fa45e5a773,7756f1d117574b82a2de3a9a916abaa1f424f1419ad0415688f739de188cb743
cdr:CDR10567,CASE052,cdr,CDR10567,100,1a9fa983e1bdfbbe2628945d6c72050ce98881d8c8ddac88437fa86129834bbd,7756f1d117574b82a2de3a9a916abaa1f424f1419ad0415688f739de188cb743,a346171cf23dba91ea2821cfc9ddf8b50a19a9d209475c60a82f257fba93f2d9
cdr:CDR10568,CASE052,cdr,CDR10568,101,88bf191844b5d71618a00890f32b4de8797c30a42d87d4fa75e5bcf4cf3b73b2,a346171cf23dba91ea2821cfc9ddf8b50a19a9d209475c60a82f257fba93f2d9,fcb44a91c788e4eda78a1008a7852087bba263d4693c668f52f7c63f854fc3f2
cdr:CDR10569,CASE052,cdr,CDR10569,102,437396e9e8efa54c43e0a7a6e1cf55b90aa919d239b3127c40f698622479e501,fcb44a91c788e4eda78a1008a7852087bba263d4693c668f52f7c63f854fc3f2,72b5d0c230a213bdeaebe31cc417545d9017fd103a14a460daea25d22568c8dc
cdr:CDR10570,CASE052,cdr,CDR10570,103,8162c7d2eda526a00faf01674167bf1c0f48a4bd4e797c4d0b1a630225ae2fb2,72b5d0c230a213bdeaebe31cc417545d9017fd103a14a460daea25d22568c8dc,1be4972f4ed4b6bd78dcc16de3d5259b83ffd1630b9ddc2708c5e3e9e3bd1c14
transactions:TX2431,CASE052,transactions,TX2431,104,316be9354aae4bf63800d9dab974f72d17ad5ebb3b0316f7c6076924548f8692,1be4972f4ed4b6bd78dcc16de3d5259b83ffd1630b9ddc2708c5e3e9e3bd1c14,d07af291a474bda6a3ea92f7543e8f953954dff2233f3a7e20ac979e37e1c5c8
transactions:TX2432,CASE052,transactions,TX2432,105,2219a224c8347bd8f2bcf021bcd73f09750b18f0c3ead1db87c93b8e8d9cca57,d07af291a474bda6a3ea92f7543e8f953954dff2233f3a7e20ac979e37e1c5c8,3fe3c4502c0552537ab687a1a05cdcefc5f41babfd2c7758df6cb55290bd920d
transactions:TX2433,CASE052,transactions,TX2433,106,60117f1203e6df5e7952064137d05947db3f60754fab5fae4fc4fbefe93b36e3,3fe3c4502c0552537ab687a1a05cdcefc5f41babfd2c7758df6cb55290bd920d,bded95664a1643d4226f81d0c0cdd2c82ab5a370a975c9ad74c846dfedaa1f7d
transactions:TX2434,CASE052,transactions,TX2434,107,685b080f26accea4b2198d76b269cf22a50f865d78ccc6ae873ad55fb01cb5c6,bded95664a1643d4226f81d0c0cdd2c82ab5a370a975c9ad74c846dfedaa1f7d,509eca431c27086f4a8dfcf0db60336087691203c4eea6e7c69c277f252176fd
transactions:TX2435,CASE052,transactions,TX2435,108,767c745249f48bae5e143c0988a50ef4e628619ac1a6eee0e5e552a1c8536e7b,509eca431c27086f4a8dfcf0db60336087691203c4eea6e7c69c277f252176fd,7b08e9c0254c68af123382d798e71ff4e092d77b9be1f4a1a6b91ea9d4077998
transactions:TX2436,CASE052,transactions,TX2436,109,99b20783f1415bd1350a07f0b117a3ab6afae04c6da5587f89393e6a531473ad,7b08e9c0254c68af123382d798e71ff4e092d77b9be1f4a1a6b91ea9d4077998,bd7703e4ef90ac38a476a8ab0534483e1b6f083b9bff1785cf2f1bbd9debe06c
transactions:TX2437,CASE052,transactions,TX2437,110,df04f847474b3427d1260a18c1090bc46998b1db9bd77c22fdb1e52d53d57584,bd7703e4ef90ac38a476a8ab0534483e1b6f083b9bff1785cf2f1bbd9debe06c,c8b818cd5a9090f73fd96d04d85e96802be5bcb24c219dd64ce99e2adeb771fb
transactions:TX2438,CASE052,transactions,TX2438,111,c735b68b5165e31a071e29515dc8257a64a2d7a765116eb39b5fdf0c9650f854,c8b818cd5a9090f73fd96d04d85e96802be5bcb24c219dd64ce99e2adeb771fb,831116870a6341e2e9d027e187207d95bb6affe93024f066b8537d49238a6144
transactions:TX2439,CASE052,transactions,TX2439,112,1f8c7b0e6fcf115552277f8be9b2545cfcf6469bb5dd9cdfd580f53c4b7f4c02,831116870a6341e2e9d027e187207d95bb6affe93024f066b8537d49238a6144,962b40740e9c45a287d46d0c706da54485a63738681dc4a186eaa65ecfbd38a5
transactions:TX2440,CASE052,transactions,TX2440,113,9cb5f1eae05d6ae1f191cd1574490964ee700c33af3bdc594d099013b3383199,962b40740e9c45a287d46d0c706da54485a63738681dc4a186eaa65ecfbd38a5,19077752958881b274368064203dca013cf8e88958ec5daeee4f80b82ae4e8ea
transactions:TX2441,CASE052,transactions,TX2441,114,d0641ead9856d98fc516a64e4ff480949bf4d74d26035e411ae5cc74a2103719,19077752958881b274368064203dca013cf8e88958ec5daeee4f80b82ae4e8ea,06398858e17879b76574f7e4f059acc129b8818f1a96f2cb76c9967e391b916d
transactions:TX2442,CASE052,transactions,TX2442,115,505a2c75e3eb92f0beab4530ad65e275bea74c2d3e6fb7265510472dc588d033,06398858e17879b76574f7e4f059acc129b8818f1a96f2cb76c9967e391b916d,d64714aca2c7755daa1239fdbb962c3ce2a47da5bb20808f39c29f2d5bf7e81a
transactions:TX2443,CASE052,transactions,TX2443,116,2302e43cc0c0b2cc98ed248ad66d9917c553b25543f973f4303d88b6b91db025,d64714aca2c7755daa1239fdbb962c3ce2a47da5bb20808f39c29f2d5bf7e81a,d772a2459758ee8cd5ebeed489358725726a422fb155812898eef8a603e879c6
transactions:TX2444,CASE052,transactions,TX2444,117,cedf95be38484e7cdff8ce8020ffffe9da5c36ba2d5dd21110b07c0156e86bec,d772a2459758ee8cd5ebeed489358725726a422fb155812898eef8a603e879c6,cba89cf73fdc47a560ba45d2f79c69b62266e5b7b846b45fa413b811ba5d8696
transactions:TX2445,CASE052,transactions,TX2445,118,e667d39ee76cc564707dcb70dec9d1d0f12034529d91edb17f8108e59412213c,cba89cf73fdc47a560ba45d2f79c69b62266e5b7b846b45fa413b811ba5d8696,608a73b45454521abdc544ee3a56409621237279b9042b2040553b07a46fb7a3
transactions:TX2446,CASE052,transactions,TX2446,119,36adeb647527b34dd56b723cdb990e52cfcfc8e2e3bda171fcd8a9ee007316ff,608a73b45454521abdc544ee3a56409621237279b9042b2040553b07a46fb7a3,2ee7222947060a1438e32e7ca71918dc4658fe222e74e16024efabf6dd9f77f9
transactions:TX2447,CASE052,transactions,TX2447,120,f508da3bec4e9fc00e88739fc1166cfc0f9e046b776704049721ad7fc5542508,2ee7222947060a1438e32e7ca71918dc4658fe222e74e16024efabf6dd9f77f9,d70577e6c263fbb07281eaa963c87cd43aee63399426c5b91fee0d24642f45d7
transactions:TX2448,CASE052,transactions,TX2448,121,49f4379b5027dea4f581c7bf57fa0610020602972f48cc720f28f29255273004,d70577e6c263fbb07281eaa963c87cd43aee63399426c5b91fee0d24642f45d7,abcc47b1080e0fdf7f84d5fb32a1b67682ec2f0f1fdd9bb0edecacd26f0050ee
transactions:TX2449,CASE052,transactions,TX2449,122,1feb1e999da68e92433a737f5ba5ddbeeef496ae4f09c34f4245c7335cf94a45,abcc47b1080e0fdf7f84d5fb32a1b67682ec2f0f1fdd9bb0edecacd26f0050ee,58fd87c4b2b7a810af130ef65d5cbb37221c5f281ff73c94c757949085064280
transactions:TX2450,CASE052,transactions,TX2450,123,5249ca07c325f47be3cada643ddc29fed3fca0e3306951c642cab5ca8456ab23,58fd87c4b2b7a810af130ef65d5cbb37221c5f281ff73c94c757949085064280,b871875718c42c769383dd686bcb9e5070a206616531918dc62a2df79d044735
transactions:TX2451,CASE052,transactions,TX2451,124,8fa332fd69173a04f91b92e67499a1a4863ef0d6cbfe20e7271f6f4f688ab9a1,b871875718c42c769383dd686bcb9e5070a206616531918dc62a2df79d044735,17e079c0a796fadcc68aa69b1920fedd7d43c559ed97ab8aaef3b303464e38dd
transactions:TX2452,CASE052,transactions,TX2452,125,b0659124ffad40030e2e2e92c1c3648af64453494f8bbaed26b190e25a810e0e,17e079c0a796fadcc68aa69b1920fedd7d43c559ed97ab8aaef3b303464e38dd,a8ea376c6f2840eb72708546c38124549f2452a6bb20d3f81c7f692cda79205c
transactions:TX2453,CASE052,transactions,TX2453,126,b3c2adcf40106eac0a02682a15d5f1558a12cb95660235aab36a19744d89ccaf,a8ea376c6f2840eb72708546c38124549f2452a6bb20d3f81c7f692cda79205c,70496d19aeaf96bc277ba4932ed68dd75a44067cc15f2f35d769cb730e3b9377
transactions:TX2454,CASE052,transactions,TX2454,127,4f46a57f28e7e3f4dc23cba869e3c6781f7469dafad2d0bdbeed5ce3410673d1,70496d19aeaf96bc277ba4932ed68dd75a44067cc15f2f35d769cb730e3b9377,db1eccfc4d48b596f392ae2db88bca3d5823661e94502a613935636fcb04cabf
transactions:TX2455,CASE052,transactions,TX2455,128,850526b25679d63bfa87a729ca9fd9e96b8d64943cdda1b44c794165bac4b15b,db1eccfc4d48b596f392ae2db88bca3d5823661e94502a613935636fcb04cabf,e077ad1aa379ebf65a5c3e2c91d5a84850aee8e229ea2b57a76543365c197319
transactions:TX2456,CASE052,transactions,TX2456,129,384b66dee48ec5492f91d0a8a049ea9e39697485374d74a27d6a2b4249f12f65,e077ad1aa379ebf65a5c3e2c91d5a84850aee8e229ea2b57a76543365c197319,5471926cf5e88929131ecb4f4b6cd83adb5be666926f37bb3c931a8c937894b6
transactions:TX2457,CASE052,transactions,TX2457,130,ba1bf9b33cc1fad1639b814c5676a65e9323f526a334d479685574f8be256633,5471926cf5e88929131ecb4f4b6cd83adb5be666926f37bb3c931a8c937894b6,849fff482618b1559df09835150b8927545deace99eaa8e097d931f3d69d8c0c
transactions:TX2458,CASE052,transactions,TX2458,131,8797ace80aead6b0284473a7b3bc0d01c4b3d9ed4df7823d44ef3fd94dd48145,849fff482618b1559df09835150b8927545deace99eaa8e097d931f3d69d8c0c,e74eee4ad6fee1d9bf157de291f34aa9da4d9f2228c44bb07471bfcf46a717f0
transactions:TX2459,CASE052,transactions,TX2459,132,2f449642d101586908981007c7361178eced4c0c03d5a30c097aa935809ef2f8,e74eee4ad6fee1d9bf157de291f34aa9da4d9f2228c44bb07471bfcf46a717f0,782fcf664f3e5c6e29f5f81687a3cf8eed06fde414926c52f1fdec292907f598
transactions:TX2460,CASE052,transactions,TX2460,133,2537a7cf3319b296bb4cb6aad29709cbf59f3abcd577016cbc2b73abd4973fc9,782fcf664f3e5c6e29f5f81687a3cf8eed06fde414926c52f1fdec292907f598,f01ba19d66636967ed78d606da1a15cc87790e23066071bfea50fe52e30e3099
transactions:TX2461,CASE052,transactions,TX2461,134,b7ecf743f63239e12ec0a5e4afcb4caf8d206edf3b6e34163476285445967e66,f01ba19d66636967ed78d606da1a15cc87790e23066071bfea50fe52e30e3099,9a9e9a1e5a42b79797e33a03e246007186c368648202f94d3b5718e8df49a590
transactions:TX2462,CASE052,transactions,TX2462,135,c47327b4100eb93a9fe7c3701b356aa0e8abd8736adc6d75220f0eae06871080,9a9e9a1e5a42b79797e33a03e246007186c368648202f94d3b5718e8df49a590,4019d09a294dcbf790bf0000ec82c7cd29475e9d335d86ded1e755a97346b49d
transactions:TX2463,CASE052,transactions,TX2463,136,98b410738a7550a781c00fe0793fed8183b42ce486eaf2386d323869010e66d3,4019d09a294dcbf790bf0000ec82c7cd29475e9d335d86ded1e755a97346b49d,952c1e19045b1a831bb8204a576876d679b247cf1a9a0ccba4b8cc941df725be
transactions:TX2464,CASE052,transactions,TX2464,137,f4aba5322f3c17ab20fdc0f0520d15d60ebfa1542b0495f81343f8ad75fc5653,952c1e19045b1a831bb8204a576876d679b247cf1a9a0ccba4b8cc941df725be,5128fa178a9cfb3f6625be9f351fa82266eed4808df3732e4518e74539447f5a
transactions:TX2465,CASE052,transactions,TX2465,138,aec375cbd347101727bf70ece238385c32f96ece7603837ea0f3d259e6200fdb,5128fa178a9cfb3f6625be9f351fa82266eed4808df3732e4518e74539447f5a,875bc8ceeed6794424e0d87f47d2e03e820645a161a616a1dcc048687cc0105b
transactions:TX2466,CASE052,transactions,TX2466,139,7edecdc4f62d25f26d5dc5312a63a81e8fab8d2f65ddbf17093d7368dee6e56a,875bc8ceeed6794424e0d87f47d2e03e820645a161a616a1dcc048687cc0105b,2582053ce6411f1cd15f231f9ae4f71ac7d55b90fdd4d3863cb312e00d766b0f
transactions:TX2467,CASE052,transactions,TX2467,140,89ddffac6505ec76268532ec79bd9d0c249352a619217fffc9d83e550460ec84,2582053ce6411f1cd15f231f9ae4f71ac7d55b90fdd4d3863cb312e00d766b0f,5a6c57903df2ac0712cc1ba36245a539175312bd563be625f43c34d7da962cfa
transactions:TX2468,CASE052,transactions,TX2468,141,41a3173a6f36a0188fbba8975aaa798fa4631ff4eb2a609feb00283ac1ceb4b3,5a6c57903df2ac0712cc1ba36245a539175312bd563be625f43c34d7da962cfa,848cda6bfb1434c9be0f92967d80e3da0a96a6f488b98e7d4ec2aaf27798e6d4
transactions:TX2469,CASE052,transactions,TX2469,142,8835ee92775d88a3744afccc5882fa014752ae361e39a6683ebbd0ee905b79c2,848cda6bfb1434c9be0f92967d80e3da0a96a6f488b98e7d4ec2aaf27798e6d4,6513f79505648337e7d58170765c989bf06b65139a05b8ffee550a5810405f1b
transactions:TX2470,CASE052,transactions,TX2470,143,f8b109edafa8d7eb8a029afa721dd8b8c663c8bcc7794b1821b71d00e7455c63,6513f79505648337e7d58170765c989bf06b65139a05b8ffee550a5810405f1b,b0b331306f7194923bc52101e152740baa2bf031298a917c7144ef53c3e71577
transactions:TX2471,CASE052,transactions,TX2471,144,a07261a02056e87872d0f49b3775c95a55c82aa531ba3eecdc2e20727e7987be,b0b331306f7194923bc52101e152740baa2bf031298a917c7144ef53c3e71577,05e5b9fb700aad312915175638f157eaec9f34031b6cb987dd1a858ffec47db0
transactions:TX2472,CASE052,transactions,TX2472,145,215280bd0bbdafbf4de57172ee212c3e9576604f8039dc28b1074f36533f1369,05e5b9fb700aad312915175638f157eaec9f34031b6cb987dd1a858ffec47db0,9e1d0bee8b40fffbc3d6155625d277b7eac1ac18da1359130347ac3135c2b1cd
transactions:TX2473,CASE052,transactions,TX2473,146,b8eb629947ca62ce511a30c7f65a467e2001101f3fc2ead31c0b6460b0d45123,9e1d0bee8b40fffbc3d6155625d277b7eac1ac18da1359130347ac3135c2b1cd,290a5056f1981da31a4c96882dff7d31f125604552ccf2573658cb0cf859412c
transactions:TX2474,CASE052,transactions,TX2474,147,5b45b6d125c314e0406021472420ade80623ac05b511dd3435fae257bb8887d4,290a5056f1981da31a4c96882dff7d31f125604552ccf2573658cb0cf859412c,5237687b7d42ac2faeae3a06e57a2734f365d89dfc2fb16545d7b6147407b3fc
transactions:TX2475,CASE052,transactions,TX2475,148,0710cc0e46de58a014e2e41ab9e009f8cdaace4bc099487e0f17d191056479e9,5237687b7d42ac2faeae3a06e57a2734f365d89dfc2fb16545d7b6147407b3fc,cffe2388fc6a6e26fb7b95c7290da2449618684556c0a6ec3c512603d06145b7
transactions:TX2476,CASE052,transactions,TX2476,149,1b1f08b14025c00bbcd5f048ffbf93f1d314289101e52eeb28da6efbcdc10038,cffe2388fc6a6e26fb7b95c7290da2449618684556c0a6ec3c512603d06145b7,6c774fde4919a5e47cf5300a4faf5bff1ae11ee1cee8c2595656419502c2e849
transactions:TX2477,CASE052,transactions,TX2477,150,411971b8649ac0e29607eab5bb8bf1c97238758198d6d315985665d91df495c1,6c774fde4919a5e47cf5300a4faf5bff1ae11ee1cee8c2595656419502c2e849,cfb26b67429ac051e6d6f5156a844bef3f809c96f8122d7d3740418daebeee62
transactions:TX5048,CASE052,transactions,TX5048,151,f86bb4df351436b2e36c8f57489f7418e8a4177772ac286a8546a1a7da0cf2bf,cfb26b67429ac051e6d6f5156a844bef3f809c96f8122d7d3740418daebeee62,7b588eed0f6beab26d857802ac5cbb5e3540e6c9f385409b29249d20abd17b3d
transactions:TX5049,CASE052,transactions,TX5049,152,0ea0046578cdeb14e4b9b44d6f85353936ebfd9c711044f76942aee08e28e80e,7b588eed0f6beab26d857802ac5cbb5e3540e6c9f385409b29249d20abd17b3d,8413f85d5ab6da1adb9bedcff992dfde666a5d03e584392e502c86262b1cc619
transactions:TX5050,CASE052,transactions,TX5050,153,c316d41014befe32aeb5983914261244fa4cce23ae5f32e10078d8423a606a52,8413f85d5ab6da1adb9bedcff992dfde666a5d03e584392e502c86262b1cc619,3e508b8c07c2e174219e1e49795d8912f45d80be13e4859e0de4e254fb88a68d
transactions:TX5051,CASE052,transactions,TX5051,154,57729fbfa84f5d62f76810c302173123a6ecbb3bd6f3ad2d8bfda360e54b62f2,3e508b8c07c2e174219e1e49795d8912f45d80be13e4859e0de4e254fb88a68d,2127df56cc896b8665e43013ddead5c7dc6316298f10a1349d9e3d2727246331
location_events:CASE052-LE0265,CASE052,location_events,CASE052-LE0265,155,b03da159f8ee791b18020a9262c20ab73eba1bea48e0756356cf7ee8ff2f9cc3,2127df56cc896b8665e43013ddead5c7dc6316298f10a1349d9e3d2727246331,073d90a8187df297c72ede672e0441d25ccb9a823bb3af57065dafb4159b2052
location_events:CASE052-LE0266,CASE052,location_events,CASE052-LE0266,156,65d867ac04c4c87015d1e96d65b72019468daab12cb2fb7e8fc5bbc8c192336f,073d90a8187df297c72ede672e0441d25ccb9a823bb3af57065dafb4159b2052,6936189686769997f3e1f58ec6a3bf34526b16495a1b95cc5500a65ea937ab67
location_events:CASE052-LE0267,CASE052,location_events,CASE052-LE0267,157,771bc02a33379106a1896a34bf316f18d8760d8ba4ce16de196fde4bf4be19bf,6936189686769997f3e1f58ec6a3bf34526b16495a1b95cc5500a65ea937ab67,d4b134024e30eb2dd1d0e15b24f53faccc212a37c333ad9fccd59b58dce6b356
location_events:CASE052-LE0268,CASE052,location_events,CASE052-LE0268,158,e69d1133b87b2599102bd2aed474df3053f1086cb84ebcd0e33f9cb7f53b6a83,d4b134024e30eb2dd1d0e15b24f53faccc212a37c333ad9fccd59b58dce6b356,8deb9a605bf1ae6ff282918e203d0624f74093a173fb07b68093eaaf3c81f407
location_events:CASE052-LE0269,CASE052,location_events,CASE052-LE0269,159,4b27461a061391f61435ae901bb4f1fa96977048d088495a3be0adb5518b72ba,8deb9a605bf1ae6ff282918e203d0624f74093a173fb07b68093eaaf3c81f407,ea04e8d8e747c7aaed0da69f689604e5f84c9bf7ea2fad37ddde2a92ffba3d18
documents:FIR_FIR0052,CASE052,documents,FIR_FIR0052,160,e6ce44fbd02341114b653a70bd7531ee57f28372552220b6e75cc8faff0ff738,ea04e8d8e747c7aaed0da69f689604e5f84c9bf7ea2fad37ddde2a92ffba3d18,e456d1e9054dadc453ad4510d039a89cf05f68c81910e7e3be4d873faa4e1db0
documents:WITNESS_CASE052_1,CASE052,documents,WITNESS_CASE052_1,161,a95892574d0c87b4c1b2e0b56f56930decd9b4a4e1fde802f57dfc18c580757f,e456d1e9054dadc453ad4510d039a89cf05f68c81910e7e3be4d873faa4e1db0,a4f17344a2b06afb1183f20a845e062fa5ef0221e76832dc540d85f02810a107
fir:FIR0054,CASE053,fir,FIR0054,1,2feda73b415877018a340bbca747329cebd2ae2d5ae0e71c65be05782430bea8,0000000000000000000000000000000000000000000000000000000000000000,adc53e4f17e4dc28af2d49f19fe36a45d84636293afc8b442b042216999dc1f5
cdr:CDR10571,CASE053,cdr,CDR10571,2,a45658a844b1b1852f614cc0338c60813655b2b97e2a9426a64756a92eb72318,adc53e4f17e4dc28af2d49f19fe36a45d84636293afc8b442b042216999dc1f5,311994d9506e5a9a51075b9ee96eb6a6686181cff188ff5a9899dbec15e3b625
cdr:CDR10572,CASE053,cdr,CDR10572,3,a56a16ddab5186efb9ea114c4efdda4c2fbe9a7998113d1fd94dd329aff920bb,311994d9506e5a9a51075b9ee96eb6a6686181cff188ff5a9899dbec15e3b625,ffa0591014c87102cfe238378be0e10e9ae018ddef1263cd826aa7202b860574
cdr:CDR10573,CASE053,cdr,CDR10573,4,f7ba4c8ac4173b3bb5a0419a4ef842b29a21fcbe8abe7297f38b3b2ab3d15d54,ffa0591014c87102cfe238378be0e10e9ae018ddef1263cd826aa7202b860574,006f10e9edc2c586352612b73d1460fe8c5791541f3b94d79f91f8adebcd4a2b
cdr:CDR10574,CASE053,cdr,CDR10574,5,5173c8f95b52d072a3d8cefb1b93972f00c24fb8ed69379595bd3d1fdd6726aa,006f10e9edc2c586352612b73d1460fe8c5791541f3b94d79f91f8adebcd4a2b,9bb172dccb99a8909741b715c00aa3534f673476b91545e6fed08c75965f9540
cdr:CDR10575,CASE053,cdr,CDR10575,6,649f83cca7f23ab32c2f97c6fc9a385c8d5f9bdb805772e0846c5f80559b5ca0,9bb172dccb99a8909741b715c00aa3534f673476b91545e6fed08c75965f9540,bd7c84b4c39d2411347e9b349dfc145743f0c4580ae0ee85d99b8b8662c2c2cf
cdr:CDR10576,CASE053,cdr,CDR10576,7,06d4cc48ca0a3a57786af55c03f009c72d64b57e0b165c3100a2189835a76a0c,bd7c84b4c39d2411347e9b349dfc145743f0c4580ae0ee85d99b8b8662c2c2cf,da03abeaed3d9e7bfa3b431fd578a39bbe8cff2fe2b03303ca12bfa7aec467d5
cdr:CDR10577,CASE053,cdr,CDR10577,8,443e3d1aac63c48c2b1ab9302ad0a6ab2c4c339e3676a09a9fa12f1b8469a89e,da03abeaed3d9e7bfa3b431fd578a39bbe8cff2fe2b03303ca12bfa7aec467d5,2b16193a852385c8939a58f7a280ac3e83e8f70cb8a59a5b18694bc6a490f80b
cdr:CDR10578,CASE053,cdr,CDR10578,9,27c16dc453458cf6326f6ef2a77a2636ee7ca1d566a133f13294ef447627c156,2b16193a852385c8939a58f7a280ac3e83e8f70cb8a59a5b18694bc6a490f80b,82420de7592107e8be16f5c01229e62105709bb1d85c4b6e40153869e8fa8d2c
cdr:CDR10579,CASE053,cdr,CDR10579,10,edcf7736e0d7267e2ce8aa660f440d41269e41956edc1e3e64556a32ef609b62,82420de7592107e8be16f5c01229e62105709bb1d85c4b6e40153869e8fa8d2c,75883f392c16c5a1625d15ffcba12b5b6e06141fa2d3270534f4c11c2fa42eca
cdr:CDR10580,CASE053,cdr,CDR10580,11,bdcd01f71c422298142be7e10f3464ac3ccf317bfbfb00e959e53be8e92fa7df,75883f392c16c5a1625d15ffcba12b5b6e06141fa2d3270534f4c11c2fa42eca,55b4e125d750183ba462f3d414a9959b074aef94f77ac572e3e7220fc2f87408
cdr:CDR10581,CASE053,cdr,CDR10581,12,7c6a8e2a12d2b45a3cb953fc77e205af7e4489ae5deb4e71a5a300e676b0c93e,55b4e125d750183ba462f3d414a9959b074aef94f77ac572e3e7220fc2f87408,53aade3a8db06c6c5de4eef07d5505209577cb31de7fb782e1fd56b1e667f1e2
cdr:CDR10582,CASE053,cdr,CDR10582,13,68064907ad7e3fe8bd93f4a73ad14a7cca9ddc89ad79086e2b8aef611ae3cc56,53aade3a8db06c6c5de4eef07d5505209577cb31de7fb782e1fd56b1e667f1e2,0828f22ad6e75d5d6c2a27ac0285043c7f0da8f187b4ce0f0e56dd140567d159
